time,Global_Irradiance_W_per_m2,Sun_Hours,Temperature_2m_C,WindSpeed_10m_m_s,Irradiance_Index,PV_Energy_Wh
2015-01-16 10:11:00,402.07,14.28,5.63,3.24,0.0,72.37259999999999
2015-01-16 11:11:00,303.09,16.51,6.32,3.72,0.0,54.5562
2015-01-16 12:11:00,433.52,16.44,6.91,3.79,0.0,78.03359999999999
2015-01-16 13:11:00,471.47,14.08,7.14,3.31,0.0,84.8646
2015-01-16 14:11:00,325.42,9.66,7.08,2.76,0.0,58.5756
2015-01-16 15:11:00,116.25,3.53,6.48,2.28,0.0,20.925
2015-01-16 16:11:00,0.0,0.0,5.47,2.28,0.0,0.0
2015-01-16 17:11:00,0.0,0.0,4.83,2.34,0.0,0.0
2015-01-16 18:11:00,0.0,0.0,4.75,2.07,0.0,0.0
2015-01-16 19:11:00,0.0,0.0,4.42,2.41,0.0,0.0
2015-01-16 20:11:00,0.0,0.0,4.11,2.41,0.0,0.0
2015-01-16 21:11:00,0.0,0.0,3.85,2.48,0.0,0.0
2015-01-16 22:11:00,0.0,0.0,3.9,2.62,0.0,0.0
2015-01-16 23:11:00,0.0,0.0,3.95,2.76,0.0,0.0
2015-01-17 00:11:00,0.0,0.0,4.01,2.69,0.0,0.0
2015-01-17 01:11:00,0.0,0.0,3.86,2.48,0.0,0.0
2015-01-17 02:11:00,0.0,0.0,3.75,2.48,0.0,0.0
2015-01-17 03:11:00,0.0,0.0,3.46,2.55,0.0,0.0
2015-01-17 04:11:00,0.0,0.0,3.17,2.28,0.0,0.0
2015-01-17 05:11:00,0.0,0.0,2.31,2.14,0.0,0.0
2015-01-17 06:11:00,0.0,0.0,1.42,2.21,0.0,0.0
2015-01-17 07:11:00,0.0,0.0,0.79,2.21,0.0,0.0
2015-01-17 08:11:00,133.32,4.05,0.55,2.28,0.0,23.9976
2015-01-17 09:11:00,457.13,10.11,1.19,2.14,0.0,82.2834
2015-01-17 10:11:00,583.75,14.45,2.33,2.41,0.0,105.075
2015-01-17 11:11:00,647.43,16.7,3.09,2.62,0.0,116.53739999999999
2015-01-17 12:11:00,715.69,16.64,3.83,3.1,0.0,128.82420000000002
2015-01-17 13:11:00,314.46,14.29,3.94,3.31,0.0,56.602799999999995
2015-01-17 14:11:00,344.97,9.87,3.76,3.1,0.0,62.0946
2015-01-17 15:11:00,162.19,3.74,3.23,2.69,0.0,29.1942
2015-01-17 16:11:00,0.0,0.0,2.41,2.76,0.0,0.0
2015-01-17 17:11:00,0.0,0.0,1.7,2.9,0.0,0.0
2015-01-17 18:11:00,0.0,0.0,1.23,3.03,0.0,0.0
2015-01-17 19:11:00,0.0,0.0,1.39,3.1,0.0,0.0
2015-01-17 20:11:00,0.0,0.0,1.37,3.17,0.0,0.0
2015-01-17 21:11:00,0.0,0.0,1.38,3.45,0.0,0.0
2015-01-17 22:11:00,0.0,0.0,1.27,3.66,0.0,0.0
2015-01-17 23:11:00,0.0,0.0,1.13,3.79,0.0,0.0
2015-01-18 00:11:00,0.0,0.0,0.81,3.86,0.0,0.0
2015-01-18 01:11:00,0.0,0.0,0.6,3.79,0.0,0.0
2015-01-18 02:11:00,0.0,0.0,0.7,3.72,0.0,0.0
2015-01-18 03:11:00,0.0,0.0,0.91,3.66,0.0,0.0
2015-01-18 04:11:00,0.0,0.0,0.86,3.45,0.0,0.0
2015-01-18 05:11:00,0.0,0.0,1.15,3.45,0.0,0.0
2015-01-18 06:11:00,0.0,0.0,1.26,3.45,0.0,0.0
2015-01-18 07:11:00,0.0,0.0,1.07,3.17,0.0,0.0
2015-01-18 08:11:00,26.19,4.19,0.79,3.24,0.0,4.7142
2015-01-18 09:11:00,88.88,10.27,0.8,3.17,0.0,15.998399999999998
2015-01-18 10:11:00,106.25,14.62,1.13,2.62,0.0,19.125
2015-01-18 11:11:00,100.02,16.89,1.35,2.55,0.0,18.0036
2015-01-18 12:11:00,74.17,16.85,1.54,2.48,0.0,13.3506
2015-01-18 13:11:00,78.47,14.51,2.04,2.69,0.0,14.1246
2015-01-18 14:11:00,153.83,10.09,2.05,2.76,0.0,27.689400000000003
2015-01-18 15:11:00,138.81,3.95,2.06,2.97,0.0,24.9858
2015-01-18 16:11:00,0.0,0.0,1.78,2.48,0.0,0.0
2015-01-18 17:11:00,0.0,0.0,1.41,2.21,0.0,0.0
2015-01-18 18:11:00,0.0,0.0,0.99,2.21,0.0,0.0
2015-01-18 19:11:00,0.0,0.0,1.73,2.83,0.0,0.0
2015-01-18 20:11:00,0.0,0.0,1.25,2.69,0.0,0.0
2015-01-18 21:11:00,0.0,0.0,0.71,2.62,0.0,0.0
2015-01-18 22:11:00,0.0,0.0,0.33,2.55,0.0,0.0
2015-01-18 23:11:00,0.0,0.0,-0.06,2.55,0.0,0.0
2015-01-19 00:11:00,0.0,0.0,-0.34,2.41,0.0,0.0
2015-01-19 01:11:00,0.0,0.0,-0.45,2.28,0.0,0.0
2015-01-19 02:11:00,0.0,0.0,-0.65,2.14,0.0,0.0
2015-01-19 03:11:00,0.0,0.0,-0.75,1.86,0.0,0.0
2015-01-19 04:11:00,0.0,0.0,-1.05,1.72,0.0,0.0
2015-01-19 05:11:00,0.0,0.0,-1.34,1.52,0.0,0.0
2015-01-19 06:11:00,0.0,0.0,-1.44,1.31,0.0,0.0
2015-01-19 07:11:00,0.0,0.0,-1.72,1.1,0.0,0.0
2015-01-19 08:11:00,123.8,4.33,-1.56,1.17,0.0,22.284
2015-01-19 09:11:00,394.79,10.43,-0.56,1.1,0.0,71.0622
2015-01-19 10:11:00,383.61,14.81,0.34,1.24,0.0,69.0498
2015-01-19 11:11:00,167.84,17.09,1.08,1.31,0.0,30.211199999999998
2015-01-19 12:11:00,402.03,17.06,1.67,1.17,0.0,72.3654
2015-01-19 13:11:00,292.41,14.72,2.1,1.17,0.0,52.6338
2015-01-19 14:11:00,144.79,10.3,2.29,0.83,0.0,26.062199999999997
2015-01-19 15:11:00,103.66,4.17,2.15,0.41,0.0,18.6588
2015-01-19 16:11:00,0.0,0.0,1.87,0.34,0.0,0.0
2015-01-19 17:11:00,0.0,0.0,1.4,0.34,0.0,0.0
2015-01-19 18:11:00,0.0,0.0,0.97,0.28,0.0,0.0
2015-01-19 19:11:00,0.0,0.0,0.37,0.55,0.0,0.0
2015-01-19 20:11:00,0.0,0.0,-0.2,0.76,0.0,0.0
2015-01-19 21:11:00,0.0,0.0,-0.58,0.9,0.0,0.0
2015-01-19 22:11:00,0.0,0.0,-0.78,0.9,0.0,0.0
2015-01-19 23:11:00,0.0,0.0,-0.72,0.9,0.0,0.0
2015-01-20 00:11:00,0.0,0.0,-0.53,0.83,0.0,0.0
2015-01-20 01:11:00,0.0,0.0,-0.72,0.97,0.0,0.0
2015-01-20 02:11:00,0.0,0.0,-0.81,0.97,0.0,0.0
2015-01-20 03:11:00,0.0,0.0,-0.8,0.97,0.0,0.0
2015-01-20 04:11:00,0.0,0.0,-0.74,1.03,0.0,0.0
2015-01-20 05:11:00,0.0,0.0,-0.24,1.38,0.0,0.0
2015-01-20 06:11:00,0.0,0.0,-0.06,1.52,0.0,0.0
2015-01-20 07:11:00,0.0,0.0,-0.45,1.52,0.0,0.0
2015-01-20 08:11:00,49.83,4.49,-0.23,1.38,0.0,8.969399999999998
2015-01-20 09:11:00,133.81,10.61,0.01,1.59,0.0,24.0858
2015-01-20 10:11:00,120.29,15.0,0.51,1.52,0.0,21.6522
2015-01-20 11:11:00,301.06,17.3,0.71,1.45,0.0,54.190799999999996
2015-01-20 12:11:00,261.63,17.28,1.4,1.72,0.0,47.093399999999995
2015-01-20 13:11:00,549.18,14.95,1.49,1.72,0.0,98.85239999999999
2015-01-20 14:11:00,367.99,10.53,1.76,1.66,0.0,66.2382
2015-01-20 15:11:00,187.33,4.39,1.53,1.31,0.0,33.7194
2015-01-20 16:11:00,0.0,0.0,0.91,0.9,0.0,0.0
2015-01-20 17:11:00,0.0,0.0,0.21,0.76,0.0,0.0
2015-01-20 18:11:00,0.0,0.0,-0.79,1.03,0.0,0.0
2015-01-20 19:11:00,0.0,0.0,-0.17,0.9,0.0,0.0
2015-01-20 20:11:00,0.0,0.0,-0.3,0.97,0.0,0.0
2015-01-20 21:11:00,0.0,0.0,-0.65,1.03,0.0,0.0
2015-01-20 22:11:00,0.0,0.0,-0.7,1.03,0.0,0.0
2015-01-20 23:11:00,0.0,0.0,-0.54,1.17,0.0,0.0
2015-01-21 00:11:00,0.0,0.0,-0.85,1.17,0.0,0.0
2015-01-21 01:11:00,0.0,0.0,-0.81,1.1,0.0,0.0
2015-01-21 02:11:00,0.0,0.0,-1.0,1.24,0.0,0.0
2015-01-21 03:11:00,0.0,0.0,-1.46,1.31,0.0,0.0
2015-01-21 04:11:00,0.0,0.0,-1.35,1.31,0.0,0.0
2015-01-21 05:11:00,0.0,0.0,-1.39,1.38,0.0,0.0
2015-01-21 06:11:00,0.0,0.0,-1.2,1.59,0.0,0.0
2015-01-21 07:11:00,0.0,0.0,-2.02,1.93,0.0,0.0
2015-01-21 08:11:00,64.7,4.64,-2.06,2.0,0.0,11.646
2015-01-21 09:11:00,262.91,10.78,-1.34,1.79,0.0,47.323800000000006
2015-01-21 10:11:00,339.92,15.19,-0.24,2.21,0.0,61.1856
2015-01-21 11:11:00,530.54,17.51,0.64,2.41,0.0,95.49719999999999
2015-01-21 12:11:00,482.32,17.5,1.24,2.69,0.0,86.8176
2015-01-21 13:11:00,609.22,15.18,1.55,2.83,0.0,109.6596
2015-01-21 14:11:00,463.88,10.76,1.38,2.76,0.0,83.49839999999999
2015-01-21 15:11:00,221.23,4.61,0.7,2.69,0.0,39.8214
2015-01-21 16:11:00,0.0,0.0,-0.55,2.76,0.0,0.0
2015-01-21 17:11:00,0.0,0.0,-1.0,2.97,0.0,0.0
2015-01-21 18:11:00,0.0,0.0,-1.02,3.03,0.0,0.0
2015-01-21 19:11:00,0.0,0.0,-1.0,2.97,0.0,0.0
2015-01-21 20:11:00,0.0,0.0,-0.93,2.83,0.0,0.0
2015-01-21 21:11:00,0.0,0.0,-0.93,2.76,0.0,0.0
2015-01-21 22:11:00,0.0,0.0,-0.79,2.76,0.0,0.0
2015-01-21 23:11:00,0.0,0.0,-0.88,2.76,0.0,0.0
2015-01-22 00:11:00,0.0,0.0,-0.96,2.69,0.0,0.0
2015-01-22 01:11:00,0.0,0.0,-1.05,2.69,0.0,0.0
2015-01-22 02:11:00,0.0,0.0,-1.17,2.69,0.0,0.0
2015-01-22 03:11:00,0.0,0.0,-1.18,2.69,0.0,0.0
2015-01-22 04:11:00,0.0,0.0,-1.45,2.69,0.0,0.0
2015-01-22 05:11:00,0.0,0.0,-1.64,2.69,0.0,0.0
2015-01-22 06:11:00,0.0,0.0,-1.71,2.76,0.0,0.0
2015-01-22 07:11:00,0.0,0.0,-1.56,2.76,0.0,0.0
2015-01-22 08:11:00,19.47,4.81,-1.21,3.45,0.0,3.5045999999999995
2015-01-22 09:11:00,91.14,10.97,-0.83,3.24,0.0,16.4052
2015-01-22 10:11:00,53.77,15.4,-0.39,3.38,0.0,9.6786
2015-01-22 11:11:00,59.33,17.73,0.01,3.24,0.0,10.6794
2015-01-22 12:11:00,106.28,17.73,0.25,3.03,0.0,19.130399999999998
2015-01-22 13:11:00,294.05,15.41,0.51,3.1,0.0,52.929
2015-01-22 14:11:00,163.68,10.99,0.61,3.03,0.0,29.4624
2015-01-22 15:11:00,17.62,4.84,0.42,2.83,0.0,3.1716
2015-01-22 16:11:00,0.0,0.0,0.14,2.83,0.0,0.0
2015-01-22 17:11:00,0.0,0.0,-0.03,2.83,0.0,0.0
2015-01-22 18:11:00,0.0,0.0,-0.06,2.76,0.0,0.0
2015-01-22 19:11:00,0.0,0.0,-0.14,2.62,0.0,0.0
2015-01-22 20:11:00,0.0,0.0,-0.19,2.48,0.0,0.0
2015-01-22 21:11:00,0.0,0.0,-0.27,2.48,0.0,0.0
2015-01-22 22:11:00,0.0,0.0,-0.51,2.34,0.0,0.0
2015-01-22 23:11:00,0.0,0.0,-0.56,2.34,0.0,0.0
2015-01-23 00:11:00,0.0,0.0,-0.65,2.28,0.0,0.0
2015-01-23 01:11:00,0.0,0.0,-0.73,2.21,0.0,0.0
2015-01-23 02:11:00,0.0,0.0,-0.87,2.14,0.0,0.0
2015-01-23 03:11:00,0.0,0.0,-0.86,2.21,0.0,0.0
2015-01-23 04:11:00,0.0,0.0,-1.09,2.34,0.0,0.0
2015-01-23 05:11:00,0.0,0.0,-1.25,2.28,0.0,0.0
2015-01-23 06:11:00,0.0,0.0,-1.28,2.21,0.0,0.0
2015-01-23 07:11:00,0.0,0.0,-1.22,1.79,0.0,0.0
2015-01-23 08:11:00,35.75,4.98,-1.26,1.79,0.0,6.435
2015-01-23 09:11:00,156.61,11.16,-1.06,1.72,0.0,28.1898
2015-01-23 10:11:00,156.3,15.61,-0.72,1.45,0.0,28.134
2015-01-23 11:11:00,93.86,17.95,-0.31,1.31,0.0,16.8948
2015-01-23 12:11:00,93.86,17.97,0.05,1.17,0.0,16.8948
2015-01-23 13:11:00,94.53,15.65,0.29,1.17,0.0,17.0154
2015-01-23 14:11:00,82.0,11.23,0.23,1.1,0.0,14.76
2015-01-23 15:11:00,58.08,5.08,-0.03,0.62,0.0,10.4544
2015-01-23 16:11:00,0.0,0.0,-0.42,0.9,0.0,0.0
2015-01-23 17:11:00,0.0,0.0,-0.91,1.17,0.0,0.0
2015-01-23 18:11:00,0.0,0.0,-1.31,1.52,0.0,0.0
2015-01-23 19:11:00,0.0,0.0,-1.43,1.93,0.0,0.0
2015-01-23 20:11:00,0.0,0.0,-1.33,2.21,0.0,0.0
2015-01-23 21:11:00,0.0,0.0,-1.22,2.21,0.0,0.0
2015-01-23 22:11:00,0.0,0.0,-1.11,2.34,0.0,0.0
2015-01-23 23:11:00,0.0,0.0,-1.15,2.55,0.0,0.0
2015-01-24 00:11:00,0.0,0.0,-1.44,2.9,0.0,0.0
2015-01-24 01:11:00,0.0,0.0,-1.53,3.31,0.0,0.0
2015-01-24 02:11:00,0.0,0.0,-1.34,3.66,0.0,0.0
2015-01-24 03:11:00,0.0,0.0,-1.26,4.21,0.0,0.0
2015-01-24 04:11:00,0.0,0.0,-1.28,3.93,0.0,0.0
2015-01-24 05:11:00,0.0,0.0,-1.27,3.86,0.0,0.0
2015-01-24 06:11:00,0.0,0.0,-1.33,3.93,0.0,0.0
2015-01-24 07:11:00,0.0,0.0,-0.8,3.86,0.0,0.0
2015-01-24 08:11:00,4.64,5.16,-0.68,3.86,0.0,0.8351999999999999
2015-01-24 09:11:00,13.91,11.35,-0.38,3.45,0.0,2.5038
2015-01-24 10:11:00,39.87,15.82,-0.31,3.03,0.0,7.1766
2015-01-24 11:11:00,71.39,18.19,0.03,3.79,0.0,12.8502
2015-01-24 12:11:00,78.8,18.21,0.73,2.9,0.0,14.184
2015-01-24 13:11:00,175.06,15.9,1.58,1.93,0.0,31.5108
2015-01-24 14:11:00,165.57,11.48,2.69,2.62,0.0,29.802599999999998
2015-01-24 15:11:00,16.69,5.32,2.76,3.24,0.0,3.0042
2015-01-24 16:11:00,0.0,0.0,2.09,3.31,0.0,0.0
2015-01-24 17:11:00,0.0,0.0,1.61,3.1,0.0,0.0
2015-01-24 18:11:00,0.0,0.0,1.06,2.9,0.0,0.0
2015-01-24 19:11:00,0.0,0.0,0.6,2.69,0.0,0.0
2015-01-24 20:11:00,0.0,0.0,0.32,2.69,0.0,0.0
2015-01-24 21:11:00,0.0,0.0,0.05,2.69,0.0,0.0
2015-01-24 22:11:00,0.0,0.0,-0.13,2.69,0.0,0.0
2015-01-24 23:11:00,0.0,0.0,-0.29,2.62,0.0,0.0
2015-01-25 00:11:00,0.0,0.0,-0.29,2.62,0.0,0.0
2015-01-25 01:11:00,0.0,0.0,-0.27,2.62,0.0,0.0
2015-01-25 02:11:00,0.0,0.0,-0.36,2.62,0.0,0.0
2015-01-25 03:11:00,0.0,0.0,-0.42,2.48,0.0,0.0
2015-01-25 04:11:00,0.0,0.0,-0.35,2.48,0.0,0.0
2015-01-25 05:11:00,0.0,0.0,-0.34,2.48,0.0,0.0
2015-01-25 06:11:00,0.0,0.0,-0.37,2.48,0.0,0.0
2015-01-25 07:11:00,0.0,0.0,0.96,2.48,0.0,0.0
2015-01-25 08:11:00,45.45,5.34,1.46,2.48,0.0,8.181000000000001
2015-01-25 09:11:00,151.01,11.56,1.9,2.48,0.0,27.1818
2015-01-25 10:11:00,139.06,16.04,2.85,2.21,0.0,25.0308
2015-01-25 11:11:00,173.32,18.42,3.68,2.41,0.0,31.197599999999998
2015-01-25 12:11:00,148.99,18.46,4.11,2.55,0.0,26.8182
2015-01-25 13:11:00,132.79,16.15,4.23,2.83,0.0,23.902199999999997
2015-01-25 14:11:00,74.87,11.72,4.32,2.55,0.0,13.4766
2015-01-25 15:11:00,57.92,5.56,3.97,2.41,0.0,10.4256
2015-01-25 16:11:00,0.0,0.0,3.46,2.21,0.0,0.0
2015-01-25 17:11:00,0.0,0.0,2.99,2.14,0.0,0.0
2015-01-25 18:11:00,0.0,0.0,2.97,2.14,0.0,0.0
2015-01-25 19:11:00,0.0,0.0,2.74,2.21,0.0,0.0
2015-01-25 20:11:00,0.0,0.0,2.75,2.14,0.0,0.0
2015-01-25 21:11:00,0.0,0.0,2.8,2.14,0.0,0.0
2015-01-25 22:11:00,0.0,0.0,2.75,2.21,0.0,0.0
2015-01-25 23:11:00,0.0,0.0,2.62,2.34,0.0,0.0
2015-01-26 00:11:00,0.0,0.0,2.6,2.41,0.0,0.0
2015-01-26 01:11:00,0.0,0.0,2.84,2.62,0.0,0.0
2015-01-26 02:11:00,0.0,0.0,2.95,2.83,0.0,0.0
2015-01-26 03:11:00,0.0,0.0,2.95,2.9,0.0,0.0
2015-01-26 04:11:00,0.0,0.0,2.95,2.9,0.0,0.0
2015-01-26 05:11:00,0.0,0.0,2.99,2.97,0.0,0.0
2015-01-26 06:11:00,0.0,0.0,3.03,3.1,0.0,0.0
2015-01-26 07:11:00,0.0,0.0,2.72,3.24,0.0,0.0
2015-01-26 08:11:00,4.64,5.53,2.83,3.38,0.0,0.8351999999999999
2015-01-26 09:11:00,57.29,11.76,3.0,3.45,0.0,10.312199999999999
2015-01-26 10:11:00,31.52,16.27,3.29,3.45,0.0,5.6735999999999995
2015-01-26 11:11:00,63.97,18.67,3.68,3.52,0.0,11.5146
2015-01-26 12:11:00,80.66,18.71,4.02,3.52,0.0,14.518799999999999
2015-01-26 13:11:00,84.64,16.41,4.37,2.97,0.0,15.235199999999999
2015-01-26 14:11:00,24.1,11.98,4.74,3.24,0.0,4.338
2015-01-26 15:11:00,39.5,5.8,5.2,3.24,0.0,7.109999999999999
2015-01-26 16:11:00,0.0,0.0,5.77,3.45,0.0,0.0
2015-01-26 17:11:00,0.0,0.0,5.91,4.83,0.0,0.0
2015-01-26 18:11:00,0.0,0.0,5.13,4.62,0.0,0.0
2015-01-26 19:11:00,0.0,0.0,3.83,4.21,0.0,0.0
2015-01-26 20:11:00,0.0,0.0,3.19,3.86,0.0,0.0
2015-01-26 21:11:00,0.0,0.0,2.9,3.93,0.0,0.0
2015-01-26 22:11:00,0.0,0.0,2.62,4.07,0.0,0.0
2015-01-26 23:11:00,0.0,0.0,2.66,4.21,0.0,0.0
2015-01-27 00:11:00,0.0,0.0,2.6,4.07,0.0,0.0
2015-01-27 01:11:00,0.0,0.0,2.5,3.66,0.0,0.0
2015-01-27 02:11:00,0.0,0.0,2.29,3.66,0.0,0.0
2015-01-27 03:11:00,0.0,0.0,2.18,3.72,0.0,0.0
2015-01-27 04:11:00,0.0,0.0,2.11,3.66,0.0,0.0
2015-01-27 05:11:00,0.0,0.0,1.89,3.59,0.0,0.0
2015-01-27 06:11:00,0.0,0.0,2.15,3.66,0.0,0.0
2015-01-27 07:11:00,0.0,0.0,1.93,3.52,0.0,0.0
2015-01-27 08:11:00,109.12,5.73,2.03,3.38,0.0,19.6416
2015-01-27 09:11:00,244.8,11.98,2.88,3.31,0.0,44.064
2015-01-27 10:11:00,469.66,16.5,4.06,3.38,0.0,84.5388
2015-01-27 11:11:00,111.54,18.92,4.76,3.59,0.0,20.0772
2015-01-27 12:11:00,84.37,18.97,5.35,3.45,0.0,15.1866
2015-01-27 13:11:00,159.46,16.67,5.74,3.52,0.0,28.7028
2015-01-27 14:11:00,150.11,12.23,5.81,3.31,0.0,27.0198
2015-01-27 15:11:00,166.7,6.05,5.11,3.1,0.0,30.005999999999997
2015-01-27 16:11:00,0.0,0.0,4.35,2.76,0.0,0.0
2015-01-27 17:11:00,0.0,0.0,3.63,2.41,0.0,0.0
2015-01-27 18:11:00,0.0,0.0,2.8,2.28,0.0,0.0
2015-01-27 19:11:00,0.0,0.0,2.89,2.21,0.0,0.0
2015-01-27 20:11:00,0.0,0.0,2.63,2.28,0.0,0.0
2015-01-27 21:11:00,0.0,0.0,2.28,2.28,0.0,0.0
2015-01-27 22:11:00,0.0,0.0,1.98,2.34,0.0,0.0
2015-01-27 23:11:00,0.0,0.0,2.11,2.41,0.0,0.0
2015-01-28 00:11:00,0.0,0.0,2.23,2.55,0.0,0.0
2015-01-28 01:11:00,0.0,0.0,2.45,2.83,0.0,0.0
2015-01-28 02:11:00,0.0,0.0,2.73,2.97,0.0,0.0
2015-01-28 03:11:00,0.0,0.0,2.92,3.17,0.0,0.0
2015-01-28 04:11:00,0.0,0.0,3.08,3.52,0.0,0.0
2015-01-28 05:11:00,0.0,0.0,3.22,3.86,0.0,0.0
2015-01-28 06:11:00,0.0,0.0,3.38,4.21,0.0,0.0
2015-01-28 07:11:00,0.0,0.0,3.68,4.62,0.0,0.0
2015-01-28 08:11:00,47.32,5.93,3.87,4.9,0.0,8.5176
2015-01-28 09:11:00,183.6,12.2,4.15,5.31,0.0,33.047999999999995
2015-01-28 10:11:00,24.1,16.75,4.67,5.86,0.0,4.338
2015-01-28 11:11:00,82.51,19.17,5.19,7.1,0.0,14.8518
2015-01-28 12:11:00,87.15,19.24,5.52,7.45,0.0,15.687000000000001
2015-01-28 13:11:00,79.73,16.93,5.77,7.52,0.0,14.3514
2015-01-28 14:11:00,50.99,12.49,5.64,7.31,0.0,9.1782
2015-01-28 15:11:00,47.54,6.31,5.01,7.59,0.0,8.5572
2015-01-28 16:11:00,0.0,0.0,4.99,7.72,0.0,0.0
2015-01-28 17:11:00,0.0,0.0,5.33,7.38,0.0,0.0
2015-01-28 18:11:00,0.0,0.0,4.26,7.24,0.0,0.0
2015-01-28 19:11:00,0.0,0.0,2.77,5.45,0.0,0.0
2015-01-28 20:11:00,0.0,0.0,2.44,5.52,0.0,0.0
2015-01-28 21:11:00,0.0,0.0,1.88,5.45,0.0,0.0
2015-01-28 22:11:00,0.0,0.0,1.74,5.59,0.0,0.0
2015-01-28 23:11:00,0.0,0.0,1.66,5.59,0.0,0.0
2015-01-29 00:11:00,0.0,0.0,1.58,5.52,0.0,0.0
2015-01-29 01:11:00,0.0,0.0,1.57,5.38,0.0,0.0
2015-01-29 02:11:00,0.0,0.0,1.34,5.24,0.0,0.0
2015-01-29 03:11:00,0.0,0.0,1.39,5.45,0.0,0.0
2015-01-29 04:11:00,0.0,0.0,1.23,5.72,0.0,0.0
2015-01-29 05:11:00,0.0,0.0,1.03,5.72,0.0,0.0
2015-01-29 06:11:00,0.0,0.0,0.72,5.59,0.0,0.0
2015-01-29 07:11:00,0.0,0.0,0.62,5.66,0.0,0.0
2015-01-29 08:11:00,23.18,6.14,0.67,5.45,0.0,4.1724
2015-01-29 09:11:00,224.58,12.43,0.86,5.17,0.0,40.4244
2015-01-29 10:11:00,187.33,16.99,1.51,4.83,0.0,33.7194
2015-01-29 11:11:00,163.17,19.43,2.16,5.31,0.0,29.370599999999996
2015-01-29 12:11:00,276.71,19.51,2.77,5.1,0.0,49.80779999999999
2015-01-29 13:11:00,145.81,17.2,2.99,4.83,0.0,26.2458
2015-01-29 14:11:00,190.29,12.76,3.14,4.41,0.0,34.252199999999995
2015-01-29 15:11:00,13.91,6.56,3.08,4.34,0.0,2.5038
2015-01-29 16:11:00,0.0,0.0,1.55,3.72,0.0,0.0
2015-01-29 17:11:00,0.0,0.0,0.99,3.45,0.0,0.0
2015-01-29 18:11:00,0.0,0.0,1.15,3.1,0.0,0.0
2015-01-29 19:11:00,0.0,0.0,0.12,2.9,0.0,0.0
2015-01-29 20:11:00,0.0,0.0,0.07,2.83,0.0,0.0
2015-01-29 21:11:00,0.0,0.0,0.09,2.62,0.0,0.0
2015-01-29 22:11:00,0.0,0.0,0.36,2.34,0.0,0.0
2015-01-29 23:11:00,0.0,0.0,0.31,2.14,0.0,0.0
2015-01-30 00:11:00,0.0,0.0,0.0,2.0,0.0,0.0
2015-01-30 01:11:00,0.0,0.0,-0.08,1.72,0.0,0.0
2015-01-30 02:11:00,0.0,0.0,-0.12,1.38,0.0,0.0
2015-01-30 03:11:00,0.0,0.0,-0.02,1.24,0.0,0.0
2015-01-30 04:11:00,0.0,0.0,-0.16,1.86,0.0,0.0
2015-01-30 05:11:00,0.0,0.0,-0.23,2.48,0.0,0.0
2015-01-30 06:11:00,0.0,0.0,-0.29,2.62,0.0,0.0
2015-01-30 07:11:00,0.0,0.0,-0.2,3.38,0.0,0.0
2015-01-30 08:11:00,20.4,6.35,-0.13,3.72,0.0,3.6719999999999997
2015-01-30 09:11:00,63.58,12.66,0.15,3.1,0.0,11.4444
2015-01-30 10:11:00,94.74,17.24,0.43,3.31,0.0,17.053199999999997
2015-01-30 11:11:00,211.8,19.7,0.97,3.38,0.0,38.124
2015-01-30 12:11:00,115.05,19.78,1.49,3.1,0.0,20.709
2015-01-30 13:11:00,167.48,17.48,2.04,2.76,0.0,30.146399999999996
2015-01-30 14:11:00,175.43,13.03,2.49,2.55,0.0,31.5774
2015-01-30 15:11:00,45.6,6.82,2.24,1.93,0.0,8.208
2015-01-30 16:11:00,0.0,0.0,1.25,2.0,0.0,0.0
2015-01-30 17:11:00,0.0,0.0,0.0,2.21,0.0,0.0
2015-01-30 18:11:00,0.0,0.0,-0.81,2.28,0.0,0.0
2015-01-30 19:11:00,0.0,0.0,-1.12,2.34,0.0,0.0
2015-01-30 20:11:00,0.0,0.0,-1.36,2.41,0.0,0.0
2015-01-30 21:11:00,0.0,0.0,-1.45,2.48,0.0,0.0
2015-01-30 22:11:00,0.0,0.0,-1.09,2.48,0.0,0.0
2015-01-30 23:11:00,0.0,0.0,-1.0,2.62,0.0,0.0
2015-01-31 00:11:00,0.0,0.0,-0.77,2.76,0.0,0.0
2015-01-31 01:11:00,0.0,0.0,-0.11,2.9,0.0,0.0
2015-01-31 02:11:00,0.0,0.0,0.34,3.03,0.0,0.0
2015-01-31 03:11:00,0.0,0.0,0.51,3.1,0.0,0.0
2015-01-31 04:11:00,0.0,0.0,0.54,3.17,0.0,0.0
2015-01-31 05:11:00,0.0,0.0,0.4,3.31,0.0,0.0
2015-01-31 06:11:00,0.0,0.0,0.01,3.31,0.0,0.0
2015-01-31 07:11:00,0.0,0.0,0.51,3.1,0.0,0.0
2015-01-31 08:11:00,89.94,6.57,0.37,2.97,0.0,16.1892
2015-01-31 09:11:00,89.51,12.9,0.78,3.24,0.0,16.1118
2015-01-31 10:11:00,142.13,17.5,1.6,4.28,0.0,25.583399999999997
2015-01-31 11:11:00,74.17,19.97,2.31,4.14,0.0,13.3506
2015-01-31 12:11:00,293.42,20.06,2.87,3.93,0.0,52.8156
2015-01-31 13:11:00,153.73,17.76,3.14,3.52,0.0,27.6714
2015-01-31 14:11:00,106.95,13.3,3.19,2.9,0.0,19.251
2015-01-31 15:11:00,210.48,7.08,2.84,2.34,0.0,37.886399999999995
